post_id,u_fem,u_mal,t_fem,t_mal,tags,ff_co,fm_co,mf_co,mm_co,frd_co,latino,non_latino,trigram1,freq_t1,trigram2,freq_t2,trigram3,freq_t3,trigram4,freq_t4,trigram5,freq_t5,neg_avg,pos_avg,neu_avg,ss_comments,fem_ss,mal_ss,lat_ss,nlat_ss
1405630409737397_1576101522690284,18,7,3,4,7,2,4,1,0,0,13,12,look like a,2,on J Lo,2,just cant stand,1,little girl shouldn,1,one Alexx Macias,1,0.1282,0.11276,0.75904,-0.10774,0.049845455,-0.5411,-0.035528571,-0.170925
1405630409737397_1576019189365184,18,26,4,4,8,2,4,2,0,1,29,15,the sticker on,5,leave the sticker,3,why you should,3,the sticker off,3,keep the sticker,2,0.212159091,0.060795455,0.704340909,-0.321696552,-0.27719,-0.345121053,-0.460726316,-0.05754
1405630409737397_1576063622694074,22,13,12,7,19,9,5,3,2,1,24,11,Flor de CaÃ±a,3,is such a,2,such a beautiful,2,Chamorro is a,1,boycott mojitos Is,1,0.082371429,0.031371429,0.886285714,-0.1736,-0.047825,-0.37484,-0.0971,-0.4286
1405630409737397_1576031679363935,67,52,12,11,23,10,6,2,5,8,83,36,I call my,2,I got flaco,2,call my husband,2,Ming ling lol,1,de Los Monteros,1,0.008546218,0.056815126,0.934638655,0.296890476,0.392146667,0.05875,0.150635714,0.5894
1405630409737397_1575988602701576,33,20,7,5,12,4,4,3,1,0,32,21,Speak for yourself,3,I watch porn,3,el nombre de,2,I don t,2,di el nombre,2,0.095849057,0.084301887,0.782113208,0.140427273,0.19518125,-0.005583333,0.010211111,0.230576923
1405630409737397_1575933252707111,22,20,9,2,11,6,2,3,0,0,22,20,don t speak,6,t speak Spanish,5,I can t,3,I love her,3,wa born in,3,0.047595238,0.089761905,0.838785714,0.164266667,0.162823077,0.165972727,0.218475,0.110058333
1405630409737397_1575790292721407,8,3,3,1,4,3,1,0,0,0,5,6,She s also,1,escena final donde,1,about Jessica Valerie,1,la cara a,1,Yo siempre le,1,0.011,0.053,0.845090909,0.06275,-0.296,0.4215,0.4215,-0.296
1405630409737397_1575757599391343,81,40,42,15,57,30,10,12,5,14,83,38,in the 90,8,the 90 s,5,back in the,3,brown lip liner,3,grew up in,3,0.027677686,0.137834711,0.826231405,0.3203,0.330091667,0.300716667,0.342934211,0.26654375
1405630409737397_1575733849393718,87,35,52,22,74,42,15,10,7,10,94,28,put lime on,3,lime on everything,2,thought it wa,2,Madelynn Bernal Herrera,2,Nicaragua Mexico Panama,1,0.028409836,0.060131148,0.903262295,0.228921429,0.40053125,0.000108333,0.156752941,0.340454545
1405630409737397_1575713332729103,34,27,12,7,19,9,5,3,2,2,36,25,reminds me of,3,Never heard of,2,obsessed with her,2,I don t,2,Who is she,2,0.056852459,0.104032787,0.822737705,0.163422222,0.148861538,0.176942857,0.147805556,0.194655556
1405630409737397_1575701429396960,109,49,76,42,118,60,26,16,16,15,119,39,ha a snapchat,2,know he had,2,Medina Dvs Leese,2,Sarah Medina Dvs,2,Effy Betancourt Frankie,1,0.014797468,0.05735443,0.915183544,0.26293913,0.264411111,0.25764,0.318594444,0.06258
1405630409737397_1575672402733196,51,23,28,20,48,23,14,5,6,21,59,15,Noel Tellez Martinez,2,Esas son cochinadas,1,I blushed when,1,omg hahaha Ruby,1,that to you,1,0.015716216,0.090932432,0.879824324,0.375428571,0.493407143,0.139471429,0.408433333,0.1774
1405630409737397_1575624946071275,63,33,10,8,18,8,5,2,3,2,55,41,thought she wa,7,she wa Irish,4,she wa black,2,believed she s,2,jumping on the,2,0.0663125,0.093177083,0.809270833,0.077165909,0.153365385,-0.0329,0.139786364,0.014545455
1405630409737397_1575596369407466,14,9,15,4,19,8,3,7,1,0,15,8,cute Jimmy Schwarz,1,Devan Lucero Moore,1,she s so,1,jajaja me acorde,1,Lucero Moore she,1,0,0.131869565,0.824652174,0.5831,0.60094,0.4939,0.58074,0.5949
1405630409737397_1575559182744518,14,13,2,3,5,2,2,0,1,1,18,9,should have a,1,those stupid movie,1,of her own,1,beginning There is,1,Eva Mendez lame,1,0.089518519,0.071888889,0.801518519,0.1385,0.419875,-0.0021875,-0.1241875,0.663875
1405630409737397_1575359019431201,7,5,1,4,5,1,1,0,3,0,7,5,penis all this,1,even irrelevant Love,1,J Cruz Estefanie,1,She s not,1,been hiding a,1,0.014333333,0.186,0.799666667,0.52854,0.75055,-0.3595,0.14405,0.784866667
1405630409737397_1575337486100021,29,20,7,3,10,3,3,4,0,2,26,23,in the U,2,the U S,2,how hard they,2,don t know,2,that they are,2,0.108142857,0.138020408,0.753795918,0.082282759,0.112523529,0.039441667,0.0899,0.069818182
1405630409737397_1575290819438021,37,28,1,1,2,0,0,1,1,0,41,24,the first place,4,in the first,4,s wrong with,3,is going to,2,down our throat,2,0.126692308,0.124184615,0.656815385,-0.204236735,-0.225254839,-0.168038889,-0.158296552,-0.27085
1405630409737397_1575328966100873,27,17,24,13,37,12,10,12,3,1,34,10,the hamburger helper,2,Hector Pompa III,2,Hahaha Marlene JL,1,Ivy haha Estela,1,zylah Julio Palomera,1,0.022795455,0.10275,0.85175,0.290833333,0.2424,0.533,0.2225,0.495833333
1405630409737397_1575289956104774,13,5,4,2,6,3,2,1,0,2,10,8,and taking picture,1,por unos gÃ_eros,1,and they put,1,a friend of,1,Rolon Yesenia Rolon,1,0.053888889,0.086944444,0.859166667,-0.13334,-0.112885714,-0.181066667,-0.0825,-0.2096
1405630409737397_1575273716106398,70,30,18,7,25,13,5,5,2,3,79,21,it wa reported,2,I don t,2,2 other body,2,didn t know,2,I live in,2,0.19345,0.04929,0.74726,-0.404513793,-0.399277143,-0.412482609,-0.39085,-0.4701
1405630409737397_1575214449445658,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,nan,nan,nan,0,nan,nan,nan,nan
1405630409737397_1575161182784318,17,16,4,2,6,2,1,2,1,0,19,14,she can rap,5,doubt she can,2,she can t,2,I doubt she,2,so I doubt,2,0.133484848,0.117121212,0.688787879,0.041366667,0.052563636,0.02905,0.052536364,0.02908
