"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","image_text_py","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_share_rate","average_interaction_rate","average_post_reach","average_viral_fan_rate"
"150424302108405_238433986640769","https://www.facebook.com/150424302108405_238433986640769","photo",":joy:","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/238433986640769/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18403421_238433986640769_1319582971268138371_n.jpg?oh=3871326bbc70f363ecd79fa23339400d&oe=59FBDD87",2017-05-12 15:00:00,2017-05-12,"15:00",113566,1268,1186170,786393,23781,780471,155,592,1491,1298,18525,1537,1143,17933,46,161,7254,0,6657,54,21360,21360,19878,14072,28695,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,16,8,206,0,0,"native","Bad Hombres",21360,0.0271619915233223,0.000204732239478225,0,32.8190992809386,0.0719569288389513,530,0.566,0.0302,0.0151,0.3887,0,0,0.970430909714865,0.0295690902851345,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18403421_238433986640769_1319582971268138371_n.jpg?oh=3871326bbc70f363ecd79fa23339400d&oe=59FBDD87 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your burrito is as big as
your new primo",0,1,0,NA,NA,NA,0.0719569288389513,0.0271619915233223,786393,32.8190992809386
"150424302108405_237019096782258","https://www.facebook.com/150424302108405_237019096782258","photo","Got friend zoned real quick.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/237019096782258/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18425375_237019096782258_1124180822728217897_n.jpg?oh=950505051a946264f5fdd795de8bd14c&oe=5A322663",2017-05-09 09:00:00,2017-05-09,"9:00",110359,507,736775,484705,19187,476600,209,398,946,1506,9076,1015,1297,8678,69,213,5478,0,6257,39,11597,11597,10450,11948,17803,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,4,0,100,44,0,"native","Bad Hombres",11597,0.0239258930689801,0.000439442547528909,0,24.8397352374003,0.0875226351642666,372,0.6022,0.0108,0,0.2688,0.1183,0,0.961299913067507,0.0387000869324932,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18425375_237019096782258_1124180822728217897_n.jpg?oh=950505051a946264f5fdd795de8bd14c&oe=5A322663 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your crush calls you
buddy",0,1,0,NA,NA,NA,0.0875226351642666,0.0239258930689801,484705,24.8397352374003
"150424302108405_221039341713567","https://www.facebook.com/150424302108405_221039341713567","photo","Womp womp...","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/221039341713567/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17861813_221039341713567_4321334687913433174_n.jpg?oh=f937901429f10926deacaad904761b50&oe=5A330E84",2017-04-10 17:00:00,2017-04-10,"17:00",67294,5373,48717,34368,3094,30310,17,195,53,43,445,58,26,250,5,9,1223,0,202,1,546,546,500,1434,1628,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0,2,55,19,0,"native","Bad Hombres",546,0.0158868715083799,0.000261871508379888,0,9.79638009049774,0.106227106227106,190,0.6,0,0.0105,0.2895,0.1,0,0.907376362112322,0.0926236378876781,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17861813_221039341713567_4321334687913433174_n.jpg?oh=f937901429f10926deacaad904761b50&oe=5A330E84 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your crush says ""I like you
as a friend""",0,1,0,NA,NA,NA,0.106227106227106,0.0158868715083799,34368,9.79638009049774
"150424302108405_215355245615310","https://www.facebook.com/150424302108405_215355245615310","photo","I'll be right there!","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/215355245615310/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17799110_215355245615310_3468201314928674759_n.jpg?oh=5538a67fcca4a709873eebdd17d32662&oe=59FFA53D",2017-04-03 11:00:00,2017-04-03,"11:00",54726,1740,41560,28660,2464,26327,33,191,112,86,473,114,53,282,2,5,1082,0,231,1,673,673,601,1318,1746,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,1,1,71,0,0,"native","Bad Hombres",673,0.0234822051639916,0.000174459176552687,0,10.6846590909091,0.169390787518574,180,0.5944,0.0056,0.0056,0.3944,0,0,0.914417699975687,0.0855823000243131,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17799110_215355245615310_3468201314928674759_n.jpg?oh=5538a67fcca4a709873eebdd17d32662&oe=59FFA53D ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your crush says she
likes horses",0,1,0,NA,NA,NA,0.169390787518574,0.0234822051639916,28660,10.6846590909091
"150424302108405_196102530873915","https://www.facebook.com/150424302108405_196102530873915","photo","He don't know how bad it's gonna burn tomorrow.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/196102530873915/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17022342_196102530873915_1933891073919927164_n.jpg?oh=3353c7b4a8e936dee411be14bccdfeec&oe=59EBB642",2017-03-02 14:00:00,2017-03-02,"14:00",11979,412,39758,27973,1114,26808,11,88,52,74,252,54,63,164,2,1,691,0,217,4,380,380,324,909,1016,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,0,30,0,0,"native","Bad Hombres",380,0.0135845279376542,3.57487577306689e-05,0,24.064631956912,0.142105263157895,81,0.6296,0,0,0.3704,0,0,0.960103144473892,0.0398968555261084,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17022342_196102530873915_1933891073919927164_n.jpg?oh=3353c7b4a8e936dee411be14bccdfeec&oe=59EBB642 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your friend realizes he can't handle
your mom's homemade hot sauce",0,1,0,NA,NA,NA,0.142105263157895,0.0135845279376542,27973,24.064631956912
"150424302108405_181411142343054","https://www.facebook.com/150424302108405_181411142343054","photo","""I don't even wanna see his love life.""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/181411142343054/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16473342_181411142343054_4782558512617217467_n.jpg?oh=67ac4a6c5ace790ea75b106f5cd390ee&oe=59FFD3D5",2017-02-06 14:00:00,2017-02-06,"14:00",139,1,1296,847,46,770,5,36,14,13,48,16,8,12,2,0,397,0,11,0,77,77,66,408,403,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,13,0,0,"native","Bad Hombres",77,0.0909090909090909,0,0,16.7391304347826,0.207792207792208,35,0.6286,0,0,0.3714,0,0,0.943627450980392,0.0563725490196078,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16473342_181411142343054_4782558512617217467_n.jpg?oh=67ac4a6c5ace790ea75b106f5cd390ee&oe=59FFD3D5 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your friends hang
out without you",0,1,0,NA,NA,NA,0.207792207792208,0.0909090909090909,847,16.7391304347826
"150424302108405_212149049269263","https://www.facebook.com/150424302108405_212149049269263","photo","Why does she always have to do that?","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/212149049269263/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17499527_212149049269263_8507540209301726223_n.jpg?oh=9a2bd263984d33019923a4252572c752&oe=5A05A9DD",2017-03-29 11:00:00,2017-03-29,"11:00",46969,134,42257,28756,2202,26457,13,155,70,50,441,71,37,286,1,3,1030,0,218,3,562,562,508,1251,1507,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,2,0,32,3,1,"native","Bad Hombres",562,0.0195437473918487,0.000104326053693142,0,12.0149863760218,0.126334519572954,139,0.7266,0.0144,0,0.2302,0.0216,0.0072,0.923165497749398,0.0768345022506019,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17499527_212149049269263_8507540209301726223_n.jpg?oh=9a2bd263984d33019923a4252572c752&oe=5A05A9DD ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your mom calls you to come
and eat but la comida no está lista",0,1,0,NA,NA,NA,0.126334519572954,0.0195437473918487,28756,12.0149863760218
"150424302108405_233448207139347","https://www.facebook.com/150424302108405_233448207139347","photo","Come at me. I am ready.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/233448207139347/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18198395_233448207139347_4807816471059487513_n.jpg?oh=aebc89cb87b72be66a7acdb70aff8a71&oe=5A3735B0",2017-05-01 15:00:00,2017-05-01,"15:00",103793,2910,413440,268187,8184,265337,36,194,408,288,2879,432,252,2685,24,77,2237,0,1735,29,3599,3599,3255,4049,6206,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,1,0,56,0,0,"native","Bad Hombres",3599,0.0134197407033152,0.000287113096458814,0,32.4214320625611,0.120033342595165,161,0.646,0.0062,0,0.3478,0,0,0.970079079851273,0.0299209201487272,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18198395_233448207139347_4807816471059487513_n.jpg?oh=aebc89cb87b72be66a7acdb70aff8a71&oe=5A3735B0 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your mom grabs
the chancla",0,1,0,NA,NA,NA,0.120033342595165,0.0134197407033152,268187,32.4214320625611
"150424302108405_195956490888519","https://www.facebook.com/150424302108405_195956490888519","photo","Just gotta sit there and take it.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/195956490888519/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16996075_195956490888519_8683374371200357252_n.jpg?oh=85dc9f93e28a25568b47605d7976a459&oe=5A39201E",2017-02-27 14:00:00,2017-02-27,"14:00",10600,1061,50792,36887,1157,35650,21,153,79,89,506,87,68,353,8,2,806,0,250,5,682,682,579,1058,1280,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,0,0,54,1,0,"native","Bad Hombres",682,0.0184888985279367,5.42196437769404e-05,0,30.8124459809853,0.127565982404692,141,0.6099,0,0,0.383,0.0071,0,0.968565761947456,0.0314342380525444,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16996075_195956490888519_8683374371200357252_n.jpg?oh=85dc9f93e28a25568b47605d7976a459&oe=5A39201E ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your mom is telling your tías
your business in front of you",0,1,0,NA,NA,NA,0.127565982404692,0.0184888985279367,36887,30.8124459809853
"150424302108405_205580559926112","https://www.facebook.com/150424302108405_205580559926112","photo","I'll be right there!","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/205580559926112/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17264911_205580559926112_2643922937795005915_n.jpg?oh=68ab076ee8d251ded0dc25a15e753e22&oe=5A013431",2017-03-18 11:00:00,2017-03-18,"11:00",37389,2258,90330,69148,3284,66052,20,158,150,59,1042,159,39,884,9,1,1196,0,445,2,1260,1260,1127,1642,2385,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,3,0,53,0,0,"native","Bad Hombres",1260,0.018221785156476,1.44617342511714e-05,0,20.1132764920828,0.126190476190476,152,0.6316,0.0197,0,0.3487,0,0,0.952636437060113,0.0473635629398869,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17264911_205580559926112_2643922937795005915_n.jpg?oh=68ab076ee8d251ded0dc25a15e753e22&oe=5A013431 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your mom says
a comer",0,1,0,NA,NA,NA,0.126190476190476,0.018221785156476,69148,20.1132764920828
"150424302108405_218759745274860","https://www.facebook.com/150424302108405_218759745274860","photo","I'm watching you.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/218759745274860/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17523304_218759745274860_7539540745131431425_n.jpg?oh=98fa4eaa296bf80c257f1e806045fed0&oe=59F2185D",2017-04-08 11:00:00,2017-04-08,"11:00",61634,521,366441,252240,6636,248105,22,222,171,266,2486,190,244,2264,19,205,2253,0,1548,17,2942,2942,2796,4006,5898,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,2,1,84,1,0,"native","Bad Hombres",2942,0.0116634950840469,0.000812718046305106,0,37.3877335744424,0.0645819170632223,214,0.5888,0.0093,0.0047,0.3925,0.0047,0,0.973950011972945,0.0260499880270549,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17523304_218759745274860_7539540745131431425_n.jpg?oh=98fa4eaa296bf80c257f1e806045fed0&oe=59F2185D ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your primo flirts with
your crush",0,1,0,NA,NA,NA,0.0645819170632223,0.0116634950840469,252240,37.3877335744424
"150424302108405_204384480045720","https://www.facebook.com/150424302108405_204384480045720","photo","Complete betrayal.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/204384480045720/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17309842_204384480045720_4909361405776647866_n.jpg?oh=3333cb21f99c32584c9d4c96043c8a78&oe=5A37CCB1",2017-03-16 11:00:00,2017-03-16,"11:00",27083,9667,27141,19902,2009,14692,14,142,33,38,227,33,24,85,0,11,1036,0,83,2,298,298,265,1130,1085,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,4,0,38,0,0,"native","Bad Hombres",298,0.0149733695106019,0.000552708270525575,0,7.31309109009457,0.110738255033557,135,0.6889,0.0296,0,0.2815,0,0,0.879707801928028,0.120292198071972,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17309842_204384480045720_4909361405776647866_n.jpg?oh=3333cb21f99c32584c9d4c96043c8a78&oe=5A37CCB1 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your primo invites someone
new to hang out with your group
What, I'm not good enough for you?",0,1,0,NA,NA,NA,0.110738255033557,0.0149733695106019,19902,7.31309109009457
"150424302108405_243299669487534","https://www.facebook.com/150424302108405_243299669487534","photo","Tastes better than morning breath.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/243299669487534/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/15621715_243299669487534_3804368458230799155_n.jpg?oh=da3f5f7529c943cc6a8ebbd3661eac45&oe=59F9699D",2017-05-24 09:00:00,2017-05-24,"9:00",125437,677,3744903,2215112,39528,2143460,1564,2474,10344,10455,71390,10619,8891,68916,275,287,28091,0,40996,190,92464,92464,78438,69375,119149,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1652,332,7,273,0,0,"native","Bad Hombres",92464,0.0417423588513809,0.000129564554749376,0,54.2263711799231,0.114844696314241,2264,0.7297,0.1466,0.0031,0.1206,0,0,0.981892708526112,0.0181072914738881,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/15621715_243299669487534_3804368458230799155_n.jpg?oh=da3f5f7529c943cc6a8ebbd3661eac45&oe=59F9699D ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","why wake up to kisses when
you can wake up to huevito
con chorizo",0,1,0,NA,NA,NA,0.114844696314241,0.0417423588513809,2215112,54.2263711799231
"150424302108405_203326543484847","https://www.facebook.com/150424302108405_203326543484847","photo","My feet every Saturday morning.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/203326543484847/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/q85/p720x720/17264289_203326543484847_4500701475620188746_n.jpg?oh=caff51d6e821b7c4ecf00dfec7e3eb08&oe=5A02DBDD",2017-03-13 14:00:00,2017-03-13,"14:00",17285,1252,68131,52156,2082,41638,45,268,109,128,619,118,83,351,9,0,886,0,362,0,865,865,776,1248,1698,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,5,0,95,0,0,"native","Bad Hombres",865,0.0165848608022088,0,0,19.9990393852065,0.136416184971098,258,0.6124,0.0194,0,0.3682,0,0,0.952378774016468,0.0476212259835316,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/q85/p720x720/17264289_203326543484847_4500701475620188746_n.jpg?oh=caff51d6e821b7c4ecf00dfec7e3eb08&oe=5A02DBDD ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","your shoe game when your mom yells
at you to help her with el mercado",0,1,0,NA,NA,NA,0.136416184971098,0.0165848608022088,52156,19.9990393852065
"150424302108405_213161919167976","https://www.facebook.com/150424302108405_213161919167976","photo","King of the accordion!","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/213161919167976/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/17498566_213161919167976_4136360004419170671_n.jpg?oh=3ad36e58c6e384ce0dea5174bc0348b7&oe=5A34B715",2017-04-02 11:00:00,2017-04-02,"11:00",53027,452,37463,26241,2542,23863,14,168,63,45,299,67,31,131,4,3,1073,0,143,5,411,411,362,1219,1376,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,5,1,64,0,0,"native","Bad Hombres",411,0.0156625128615525,0.000114324911398194,0,9.38749016522423,0.16301703163017,155,0.5484,0.0323,0.0065,0.4129,0,0,0.903730354099602,0.0962696459003976,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/17498566_213161919167976_4136360004419170671_n.jpg?oh=3ad36e58c6e384ce0dea5174bc0348b7&oe=5A34B715 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","your video game vs
my video game",0,1,0,NA,NA,NA,0.16301703163017,0.0156625128615525,26241,9.38749016522423
